0, 0.000405016
87, 0.000442724
174, 0.000578287
262, 0.000940672
349, 0.00263534
437, 0.0036339
524, 0.00112226
612, 0.000679714
699, 0.000494697
787, 0.000392419
874, 0.000327228
962, 0.000281814
1049, 0.000248215
1137, 0.000222264
1224, 0.000201566
1312, 0.000184619
1399, 0.000170572
1487, 0.000158453
1574, 0.000148116
1662, 0.000139107
1749, 0.000131197
1837, 0.000124179
1924, 0.000117903
2012, 0.000112243
2099, 0.000107065
2186, 0.000102519
2274, 9.82838e-05
2361, 9.43969e-05
2449, 9.08179e-05
2536, 8.75115e-05
2624, 8.44509e-05
2711, 8.15823e-05
2799, 7.90576e-05
2886, 7.64511e-05
2974, 7.41383e-05
3061, 7.19534e-05
3149, 6.99031e-05
3236, 6.79705e-05
3324, 6.61479e-05
3411, 6.44072e-05
3499, 6.27736e-05
3586, 6.12315e-05
3674, 5.9767e-05
3761, 5.83679e-05
3849, 5.70344e-05
3936, 5.57673e-05
4024, 5.45545e-05
4111, 5.33992e-05
4198, 5.221e-05
4286, 5.12336e-05
4373, 5.02315e-05
4461, 4.92388e-05
4548, 4.8309e-05
4636, 4.74137e-05
4723, 4.65482e-05
4811, 4.57246e-05
4898, 4.49417e-05
4986, 4.41551e-05
5073, 4.34151e-05
5161, 4.26946e-05
5248, 4.20101e-05
5336, 4.13453e-05
5423, 4.07061e-05
5511, 4.00812e-05
5598, 3.94735e-05
5686, 3.88919e-05
5773, 3.83334e-05
5861, 3.77876e-05
5948, 3.72619e-05
6036, 3.67342e-05
6123, 3.62468e-05
6210, 3.57622e-05
6298, 3.54025e-05
6385, 3.48455e-05
6473, 3.43922e-05
6560, 3.39643e-05
6648, 3.35439e-05
6735, 3.31409e-05
6823, 3.27445e-05
6910, 3.23594e-05
6998, 3.19157e-05
7085, 3.16212e-05
7173, 3.12648e-05
7260, 3.09262e-05
7348, 3.05862e-05
7435, 3.025e-05
7523, 2.99338e-05
7610, 2.96194e-05
7698, 2.9317e-05
7785, 2.90191e-05
7873, 2.87283e-05
7960, 2.84455e-05
8048, 2.81666e-05
8135, 2.78986e-05
8222, 2.7636e-05
8310, 2.73585e-05
8397, 2.72123e-05
8485, 2.6875e-05
8572, 2.6635e-05
8660, 2.63911e-05
8747, 2.61665e-05
8835, 2.59394e-05
8922, 2.57212e-05
9010, 2.54844e-05
9097, 2.52841e-05
9185, 2.50816e-05
9272, 2.48786e-05
9360, 2.4682e-05
9447, 2.44875e-05
9535, 2.43002e-05
9622, 2.41112e-05
9710, 2.39161e-05
9797, 2.37492e-05
9885, 2.35723e-05
9972, 2.33962e-05
10060, 2.32343e-05
10147, 2.30654e-05
10235, 2.29023e-05
10322, 2.27498e-05
10409, 2.26014e-05
10497, 2.24501e-05
10584, 2.2278e-05
10672, 2.21425e-05
10759, 2.19957e-05
10847, 2.18533e-05
10934, 2.17148e-05
11022, 2.15887e-05
11109, 2.14474e-05
11197, 2.13175e-05
11284, 2.11828e-05
11372, 2.10594e-05
11459, 2.09344e-05
11547, 2.0812e-05
11634, 2.06918e-05
11722, 2.05851e-05
11809, 2.04623e-05
11897, 2.03206e-05
11984, 2.02516e-05
12072, 2.01231e-05
12159, 2.00172e-05
12247, 1.99113e-05
12334, 1.98104e-05
12421, 1.9711e-05
12509, 1.96066e-05
12596, 1.94692e-05
12684, 1.94189e-05
12771, 1.93191e-05
12859, 1.92255e-05
12946, 1.9133e-05
13034, 1.90452e-05
13121, 1.89563e-05
13209, 1.88688e-05
13296, 1.87912e-05
13384, 1.87012e-05
13471, 1.8617e-05
13559, 1.8537e-05
13646, 1.84534e-05
13734, 1.83818e-05
13821, 1.83027e-05
13909, 1.82387e-05
13996, 1.81473e-05
14084, 1.8082e-05
14171, 1.8008e-05
14259, 1.79413e-05
14346, 1.78722e-05
14433, 1.78028e-05
14521, 1.77356e-05
14608, 1.76649e-05
14696, 1.75933e-05
14783, 1.75425e-05
14871, 1.74786e-05
14958, 1.74207e-05
15046, 1.7367e-05
15133, 1.73066e-05
15221, 1.72518e-05
15308, 1.71539e-05
15396, 1.71373e-05
15483, 1.70805e-05
15571, 1.70271e-05
15658, 1.69708e-05
15746, 1.69212e-05
15833, 1.68718e-05
15921, 1.6811e-05
16008, 1.67926e-05
16096, 1.67271e-05
16183, 1.66797e-05
16271, 1.66277e-05
16358, 1.65894e-05
16445, 1.65429e-05
16533, 1.65025e-05
16620, 1.6465e-05
16708, 1.6408e-05
16795, 1.63766e-05
16883, 1.63386e-05
16970, 1.62919e-05
17058, 1.62618e-05
17145, 1.62233e-05
17233, 1.61814e-05
17320, 1.61633e-05
17408, 1.61182e-05
17495, 1.60824e-05
17583, 1.60559e-05
17670, 1.60129e-05
17758, 1.59852e-05
17845, 1.59555e-05
17933, 1.5916e-05
18020, 1.58878e-05
18108, 1.58596e-05
18195, 1.57926e-05
18283, 1.58006e-05
18370, 1.57836e-05
18457, 1.5756e-05
18545, 1.5731e-05
18632, 1.57039e-05
18720, 1.56825e-05
18807, 1.56514e-05
18895, 1.5616e-05
18982, 1.56173e-05
19070, 1.55913e-05
19157, 1.557e-05
19245, 1.555e-05
19332, 1.55344e-05
19420, 1.55145e-05
19507, 1.54932e-05
19595, 1.55131e-05
19682, 1.5459e-05
19770, 1.54443e-05
19857, 1.54233e-05
19945, 1.54157e-05
20032, 1.53975e-05
20120, 1.53818e-05
20207, 1.54189e-05
20295, 1.53673e-05
20382, 1.53514e-05
20470, 1.53405e-05
20557, 1.533e-05
20644, 1.53169e-05
20732, 1.53079e-05
20819, 1.53038e-05
20907, 1.52851e-05
20994, 1.52992e-05
21082, 1.52777e-05
21169, 1.52798e-05
21257, 1.52599e-05
21344, 1.52549e-05
21432, 1.52508e-05
21519, 1.52493e-05
21607, 1.52964e-05
21694, 1.52489e-05
21782, 1.52432e-05
21869, 1.52459e-05
21957, 1.52417e-05
22044, 1.52392e-05
22132, 1.52421e-05
22219, 1.52469e-05
22307, 1.52391e-05
22394, 1.52481e-05
22482, 1.5267e-05
22569, 1.52471e-05
22656, 1.525e-05
22744, 1.52546e-05
22831, 1.52605e-05
22919, 1.52845e-05
23006, 1.52765e-05
23094, 1.52705e-05
23181, 1.52891e-05
23269, 1.5302e-05
23356, 1.53068e-05
23444, 1.53161e-05
23531, 1.53294e-05
23619, 1.53395e-05
23706, 1.53499e-05
23794, 1.53608e-05
23881, 1.53907e-05
23969, 1.53796e-05
24056, 1.53959e-05
24144, 1.54135e-05
24231, 1.54206e-05
24319, 1.54438e-05
24406, 1.54585e-05
24494, 1.54462e-05
24581, 1.54933e-05
24668, 1.55123e-05
24756, 1.55315e-05
24843, 1.55472e-05
24931, 1.55674e-05
25018, 1.5589e-05
25106, 1.56205e-05
25193, 1.56468e-05
25281, 1.56518e-05
25368, 1.56792e-05
25456, 1.57011e-05
25543, 1.5728e-05
25631, 1.57526e-05
25718, 1.578e-05
25806, 1.5782e-05
25893, 1.58579e-05
25981, 1.58559e-05
26068, 1.58848e-05
26156, 1.59137e-05
26243, 1.59525e-05
26331, 1.59813e-05
26418, 1.60081e-05
26506, 1.60647e-05
26593, 1.60805e-05
26680, 1.61139e-05
26768, 1.61547e-05
26855, 1.61766e-05
26943, 1.62188e-05
27030, 1.62567e-05
27118, 1.62841e-05
27205, 1.63394e-05
27293, 1.63711e-05
27380, 1.64086e-05
27468, 1.64584e-05
27555, 1.64964e-05
27643, 1.65371e-05
27730, 1.65836e-05
27818, 1.66195e-05
27905, 1.66778e-05
27993, 1.67192e-05
28080, 1.67748e-05
28168, 1.68072e-05
28255, 1.68661e-05
28343, 1.6915e-05
28430, 1.69646e-05
28518, 1.70224e-05
28605, 1.70784e-05
28692, 1.71222e-05
28780, 1.71673e-05
28867, 1.72452e-05
28955, 1.72994e-05
29042, 1.73592e-05
29130, 1.74118e-05
29217, 1.74688e-05
29305, 1.75328e-05
29392, 1.76045e-05
29480, 1.76598e-05
29567, 1.77279e-05
29655, 1.77949e-05
29742, 1.78639e-05
29830, 1.79326e-05
29917, 1.79979e-05
30005, 1.80738e-05
30092, 1.81492e-05
30180, 1.82235e-05
30267, 1.82929e-05
30355, 1.83714e-05
30442, 1.84434e-05
30530, 1.85275e-05
30617, 1.8607e-05
30705, 1.86945e-05
30792, 1.87703e-05
30879, 1.88586e-05
30967, 1.89455e-05
31054, 1.9034e-05
31142, 1.91217e-05
31229, 1.92143e-05
31317, 1.93079e-05
31404, 1.94152e-05
31492, 1.95154e-05
31579, 1.95948e-05
31667, 1.96976e-05
31754, 1.97971e-05
31842, 1.98981e-05
31929, 2.0004e-05
32017, 2.01099e-05
32104, 2.02721e-05
32192, 2.03471e-05
32279, 2.0448e-05
32367, 2.05678e-05
32454, 2.06764e-05
32542, 2.07968e-05
32629, 2.0919e-05
32717, 2.10437e-05
32804, 2.11598e-05
32891, 2.12979e-05
32979, 2.1431e-05
33066, 2.15693e-05
33154, 2.16969e-05
33241, 2.18356e-05
33329, 2.19779e-05
33416, 2.21246e-05
33504, 2.22358e-05
33591, 2.24145e-05
33679, 2.25768e-05
33766, 2.27284e-05
33854, 2.28822e-05
33941, 2.30453e-05
34029, 2.32139e-05
34116, 2.33726e-05
34204, 2.35531e-05
34291, 2.37248e-05
34379, 2.38998e-05
34466, 2.40891e-05
34554, 2.42767e-05
34641, 2.44635e-05
34729, 2.46575e-05
34816, 2.48528e-05
34903, 2.50544e-05
34991, 2.52641e-05
35078, 2.54671e-05
35166, 2.56945e-05
35253, 2.5912e-05
35341, 2.61383e-05
35428, 2.6362e-05
35516, 2.66091e-05
35603, 2.68544e-05
35691, 2.7068e-05
35778, 2.73364e-05
35866, 2.76042e-05
35953, 2.78657e-05
36041, 2.8133e-05
36128, 2.84114e-05
36216, 2.8693e-05
36303, 2.89844e-05
36391, 2.9279e-05
36478, 2.95824e-05
36566, 2.98949e-05
36653, 3.02112e-05
36741, 3.05464e-05
36828, 3.08848e-05
36915, 3.1219e-05
37003, 3.15712e-05
37090, 3.19539e-05
37178, 3.23125e-05
37265, 3.26966e-05
37353, 3.30914e-05
37440, 3.34933e-05
37528, 3.39128e-05
37615, 3.43392e-05
37703, 3.48245e-05
37790, 3.52188e-05
37878, 3.57047e-05
37965, 3.6186e-05
38053, 3.66739e-05
38140, 3.71994e-05
38228, 3.77217e-05
38315, 3.82652e-05
38403, 3.88065e-05
38490, 3.94058e-05
38578, 4.00054e-05
38665, 4.06269e-05
38753, 4.1264e-05
38840, 4.1926e-05
38927, 4.26073e-05
39015, 4.33272e-05
39102, 4.40635e-05
39190, 4.48255e-05
39277, 4.56234e-05
39365, 4.64451e-05
39452, 4.73059e-05
39540, 4.81968e-05
39627, 4.91225e-05
39715, 5.01188e-05
39802, 5.10976e-05
39890, 5.21684e-05
39977, 5.32594e-05
40065, 5.44093e-05
40152, 5.5615e-05
40240, 5.68748e-05
40327, 5.82007e-05
40415, 5.9591e-05
40502, 6.10241e-05
40590, 6.25904e-05
40677, 6.42074e-05
40765, 6.59304e-05
40852, 6.77401e-05
40940, 6.96589e-05
41027, 7.16941e-05
41114, 7.38636e-05
41202, 7.61229e-05
41289, 7.86169e-05
41377, 8.1253e-05
41464, 8.40889e-05
41552, 8.71217e-05
41639, 9.0397e-05
41727, 9.39408e-05
41814, 9.77877e-05
41902, 0.00010197
41989, 0.000106568
42077, 0.000111596
42164, 0.000117178
42252, 0.000123369
42339, 0.000130287
42427, 0.000138078
42514, 0.000146944
42602, 0.000157094
42689, 0.00016888
42777, 0.000182742
42864, 0.0001993
42952, 0.000219469
43039, 0.00024467
43126, 0.000277149
43214, 0.000320785
43301, 0.000382891
43389, 0.000479006
43476, 0.00064917
43564, 0.00103705
43651, 0.00283222
43739, 0.00336803
43826, 0.00102208
43914, 0.000605558
44001, 0.000453103
44089, 0.000405566
0, 0.00190778
88, 0.00106157
176, 0.000264096
264, 0.000148128
352, 0.000103757
440, 8.02451e-05
528, 6.56261e-05
617, 5.56031e-05
705, 4.8287e-05
793, 4.27029e-05
881, 3.82937e-05
969, 3.47182e-05
1057, 3.1755e-05
1145, 2.92737e-05
1234, 2.7146e-05
1322, 2.53199e-05
1410, 2.37217e-05
1498, 2.23143e-05
